Name,vsini,e_vsini,prot,e_prot,Teff,e_Teff,Logg,e_Logg,FeH,e_FeH,Kepler Mag,e_Kepler Mag,Parallax,e_Parallax,iso_rad,iso_rad_err1,iso_rad_err2
Kepler-507,2.3,1,12.47727099,0.258017892,6030.1,60,4.235,0.1,0.141,0.04,11.994,0.100,2.524622889,0.020835467,,,
KOI-102,1.7,1,18.76799569,2.862639774,5758.8,60,4.338,0.1,0.241,0.04,12.566,0.100,2.517730964,0.026996606,,,
Kepler-1141,3.3,1,22.18402266,0.328053694,5836.9,60,4.27,0.1,0.103,0.04,12.589,0.100,2.511736763,0.024171448,,,
Kepler-652,0.6,1,27.70113436,0.239087262,5392.8,60,4.583,0.1,0.139,0.04,13.393,0.100,2.505643777,0.013659527,,,
Kepler-463,0,1,19.71897053,3.587303406,5566.6,60,4.376,0.1,-0.353,0.04,12.87,0.100,2.504250976,0.022284701,,,
Kepler-128,6.1,1,20.70437529,2.023823107,6081.2,60,4.091,0.1,-0.032,0.04,11.39,0.100,2.494212437,0.024696597,,,
KOI-3117,1.8,1,23.72352794,0.170339434,5562.9,60,4.54,0.1,0.101,0.04,13.163,0.100,2.491932176,0.015339574,,,
KOI-1796,4.3,1,11.70541253,0.071501501,6012.7,60,4.485,0.1,-0.007,0.04,12.829,0.100,2.485464062,0.027257422,,,
Kepler-775,0.7,1,27.84160228,5.173297629,5354.2,60,4.51,0.1,-0.038,0.04,13.507,0.100,2.479418655,0.013311515,,,
Kepler-755,2.1,1,30.69143722,0.264226057,5066.8,60,4.576,0.1,0.084,0.04,13.999,0.100,2.477253139,0.016655594,,,
Kepler-1542,1.1,1,19.23444019,4.610165213,5544.8,60,4.263,0.1,0.071,0.04,12.639,0.100,2.476914239,0.024410978,,,
Kepler-910,10.1,1,7.087,0.021,6229.5,60,4.162,0.1,0.139,0.04,11.6,0.100,2.469842788,0.030315618,,,
Kepler-322,2.5,1,18.991,0.012,5413.8,60,4.646,0.1,0.125,0.04,13.53,0.100,2.468167453,0.016217887,,,
Kepler-104,0,1,18.03147417,8.322341619,5760.4,60,4.365,0.1,-0.422,0.04,12.596,0.100,2.466565391,0.027398365,,,
Kepler-97,0,1,21.81447313,6.084759365,5772.9,60,4.454,0.1,-0.155,0.04,12.872,0.100,2.465629755,0.021744556,,,
KOI-4469,1.9,1,28.35223856,10.66224775,4909.3,60,4.587,0.1,0.075,0.04,14.251,0.100,2.463011756,0.016774218,,,
KOI-2925,1.4,1,12.04482268,2.164034326,5443.5,60,4.506,0.1,0.198,0.04,13.458,0.100,2.458897389,0.014980861,,,
Kepler-1583,1.9,1,16.00242214,3.601250542,5471.2,60,4.253,0.1,-0.009,0.04,12.897,0.100,2.446846274,0.017663522,,,
Kepler-271,0.6,1,21.63264473,2.81347411,5469.8,60,4.521,0.1,-0.174,0.04,13.404,0.100,2.44325871,0.023119462,,,
Kepler-1027,3.5,1,20.582,0.013,5403.8,60,4.618,0.1,0.05,0.04,12.852,0.100,2.440050223,0.029735191,,,
KOI-4098,3.3,1,15.3742897,0.072090509,4986.1,60,4.645,0.1,-0.068,0.04,13.875,0.100,2.423735743,0.107530446,,,
KOI-3190,1.5,1,9.509764883,4.856535037,5998.9,60,4.343,0.1,-0.174,0.04,11.458,0.100,2.419282678,0.025816875,,,
Kepler-129,2.9,1,29.86639933,4.862979359,5808.5,60,4.016,0.1,0.256,0.04,11.696,0.100,2.417322918,0.025846894,,,
KOI-288,7.9,1,13.38,0.099,6221.3,60,4.051,0.1,0.216,0.04,11.02,0.100,2.413656005,0.025003069,,,
KOI-2219,1.7,1,42.5340568,0.880185888,4995.9,60,4.533,0.1,0.143,0.04,14.099,0.100,2.412652998,0.019695371,,,
Kepler-1012,2.7,1,21.80534886,0.159467701,5500.2,60,4.527,0.1,0.231,0.04,13.317,0.100,2.403751106,0.013716946,,,
Kepler-962,3.3,1,12.786,0.013,5450.2,60,4.679,0.1,0.049,0.04,13.576,0.100,2.40134377,0.013481363,,,
KOI-2712,13.2,1,5.905669263,0.151977327,6354.4,60,4.189,0.1,0.256,0.04,11.125,0.100,2.391471303,0.030483046,,,
Kepler-414,1.9,1,18.554,0.048,5566.6,60,4.568,0.1,0.181,0.04,13.338,0.100,2.389828433,0.017426471,,,
Kepler-601,0.6,1,16.35265686,3.094479344,5048,60,4.5,0.1,-0.152,0.04,14.005,0.100,2.381780401,0.01394612,,,
Kepler-1222,1.5,1,27.91085803,0.433791416,5065.4,60,4.587,0.1,-0.063,0.04,14.1,0.100,2.37960078,0.018516269,,,
Kepler-1179,1,1,29.22688059,0.251527201,5132.5,60,4.635,0.1,-0.117,0.04,14.077,0.100,2.379583732,0.01464316,,,
Kepler-1541,3.8,1,11.26349603,0.045636993,5210,60,4.565,0.1,-0.066,0.04,13.801,0.100,2.370982855,0.014493213,,,
Kepler-1114,1.4,1,23.92409237,9.765475354,5268.8,60,4.549,0.1,-0.134,0.04,13.747,0.100,2.361150042,0.016189912,,,
Kepler-124,1.3,1,1.099901407,0.137030655,4959.7,60,4.453,0.1,-0.462,0.04,14.139,0.100,2.351872023,0.017016704,,,
Kepler-1081,1.7,1,32.85650385,0.747280202,5272.6,60,4.489,0.1,0.177,0.04,13.746,0.100,2.350896202,0.015601792,,,
Kepler-136,9.6,1,7.609950343,0.166356411,6247.8,60,4.272,0.1,0.069,0.04,12.459,0.100,2.347762984,0.024344378,,,
Kepler-888,0.4,1,22.37202547,3.277975504,5738.7,60,4.51,0.1,-0.321,0.04,13.046,0.100,2.347543525,0.017914422,,,
Kepler-1285,7.4,1,8.759777477,0.079868063,6212.6,60,4.259,0.1,0.192,0.04,11.714,0.100,2.339377882,0.018609268,,,
KOI-4296,0.9,1,24.7890343,7.952409148,5569.2,60,4.557,0.1,-0.497,0.04,13.03,0.100,2.335068658,0.017367165,,,
BD+42 3339,5,1,25.28380832,3.04254573,5940.1,60,3.864,0.1,-0.043,0.04,10.775,0.100,2.330344232,0.022502561,,,
Kepler-334,2.4,1,16.675,0.115,5865.6,60,4.442,0.1,0.014,0.04,12.776,0.100,2.315545333,0.024271594,,,
KOI-3017,0.7,1,14.45964165,1.568965803,5531.7,60,4.481,0.1,-0.162,0.04,13.308,0.100,2.305324739,0.013017892,,,
KOI-1947,3.1,1,33.27377292,2.595104258,5943.6,60,3.954,0.1,0.224,0.04,12.335,0.100,2.297311833,0.023905626,,,
Kepler-845,2.3,1,16.3700849,0.625909499,4773,60,4.597,0.1,-0.114,0.04,14.631,0.100,2.2911,0.017492998,,,
Kepler-18,0,1,16.40426249,5.496903596,5441,60,4.417,0.1,0.282,0.04,13.549,0.100,2.280431831,0.016835783,,,
Kepler-190,1.7,1,29.985,0.172,5138.4,60,4.639,0.1,0.058,0.04,14.137,0.100,2.278544393,0.01452992,,,
KOI-6971,1.7,1,25.94,2.55,4898.4,60,4.733,0.1,-0.17,0.04,14.784,0.100,2.275390931,0.022394519,,,
Kepler-161,2.4,1,28.56091797,0.205070526,5107.7,60,4.544,0.1,0.239,0.04,14.196,0.100,2.27197322,0.016170639,,,
Kepler-390,1.8,1,25.2657512,12.06531459,5127.6,60,4.48,0.1,-0.113,0.04,13.942,0.100,2.268660359,0.019510528,,,
KOI-2290,1.7,1,16.02395035,0.656120903,4965.8,60,4.701,0.1,-0.238,0.04,14.447,0.100,2.255269776,0.018632656,,,
Kepler-28,3.8,1,17.951,0.016,4674.4,60,4.588,0.1,0.017,0.04,15.036,0.100,2.252651287,0.024121142,,,
KOI-1808,6.7,1,8.728543045,0.064006203,6142.9,60,4.444,0.1,0.043,0.04,12.487,0.100,2.252355059,0.023008469,,,
KOI-2581,2.1,1,29.908,0.217,5482.9,60,4.462,0.1,0.28,0.04,13.463,0.100,2.250568309,0.013473085,,,
Kepler-537,0.7,1,23.77247862,0.16605154,5697,60,4.426,0.1,0.143,0.04,13.1,0.100,2.246926691,0.012260035,,,
KOI-1871,3.1,1,44.099,8.057,4628,60,4.345,0.1,0.177,0.04,14.897,0.100,2.241157825,0.02238008,,,
Kepler-152,1.7,1,16.71978529,1.506274176,5065.2,60,4.608,0.1,-0.117,0.04,14.29,0.100,2.238278943,0.016004122,,,
KOI-2848,2.8,1,22.999,0.041,5703.7,60,4.156,0.1,0.32,0.04,12.458,0.100,2.226763045,0.021371409,,,
Kepler-106,0.6,1,22.50717304,3.829505497,5859.7,60,4.361,0.1,-0.088,0.04,12.882,0.100,2.222332077,0.030260231,,,
KOI-1623,2.1,1,21.30336387,2.929604599,5666.6,60,4.047,0.1,0.016,0.04,12.037,0.100,2.222186508,0.030909376,,,
KOI-3103,3.4,1,18.52606341,0.740435372,5883.4,60,4.247,0.1,0.285,0.04,12.506,0.100,2.21900393,0.394040313,,,
Kepler-95,0.9,1,34.15676529,8.283185049,5653.8,60,4.09,0.1,0.268,0.04,12.346,0.100,2.215420313,0.028536592,,,
Kepler-782,1,1,15.05381831,3.281801021,5683.5,60,4.356,0.1,-0.221,0.04,12.783,0.100,2.20944832,0.028544034,,,
KOI-3111,2.6,1,17.38915809,0.260248222,5917,60,4.356,0.1,-0.065,0.04,12.863,0.100,2.206135329,0.022439656,,,
Kepler-958,2.1,1,18.259,0.03,5418.9,60,4.621,0.1,0.059,0.04,13.766,0.100,2.194473129,0.014157251,,,
Kepler-744,1.6,1,20.55612866,4.756667967,5495.4,60,4.512,0.1,-0.143,0.04,13.581,0.100,2.193807484,0.023370175,,,
Kepler-196,1.7,1,29.8914331,6.482982902,5146,60,4.547,0.1,0.028,0.04,14.157,0.100,2.186918865,0.015278933,,,
Kepler-646,0.5,1,20.21921949,3.158650087,5333.5,60,4.542,0.1,-0.444,0.04,13.766,0.100,2.184560326,0.015470318,,,
KOI-4109,2.5,1,17.60639713,4.261566932,4986,60,4.464,0.1,0.26,0.04,14.511,0.100,2.179854579,0.022824498,,,
Kepler-1388,2.4,1,23.907,0.066,5052.1,60,3.523,0.1,-0.498,0.04,16.279,0.100,2.175492042,0.036052209,,,
Kepler-514,7,1,8.291,0.185,6155,60,4.301,0.1,0.107,0.04,12.182,0.100,2.167543207,0.023603866,,,
Kepler-450,12.9,1,20.796,0.016,6298.1,60,4.217,0.1,0.17,0.04,11.684,0.100,2.164485981,0.024491634,,,
Kepler-530,0,1,23.78624375,0.253055617,5600.4,60,4.542,0.1,-0.181,0.04,13.4,0.100,2.155931298,0.014528209,,,
KOI-328,2.3,1,15.04614608,0.093194599,5765.6,60,4.477,0.1,-0.085,0.04,12.82,0.100,2.15266519,0.019480689,,,
KOI-1856,1.9,1,27.566,0.154,5251.1,60,4.581,0.1,0.024,0.04,14.082,0.100,2.149415038,0.01528559,,,
Kepler-105,2.9,1,16.846,0.15,5932.8,60,4.402,0.1,-0.087,0.04,12.791,0.100,2.149032903,0.025663267,,,
Kepler-153,0.3,1,30.27690023,0.447213722,5178,60,4.743,0.1,-0.265,0.04,14.262,0.100,2.148072265,0.016056317,,,
KOI-4070,1.9,1,37.44379479,0.542357109,4926.4,60,4.582,0.1,0.068,0.04,14.549,0.100,2.14737945,0.017375311,,,
Kepler-984,1.3,1,25.4018586,0.267002768,5601,60,4.492,0.1,0.04,0.04,13.534,0.100,2.144197271,0.014987688,,,
Kepler-536,1.6,1,21.401894,8.557946268,5485,60,4.478,0.1,0.028,0.04,13.807,0.100,2.13772141,0.070392089,,,
Kepler-1323,4.6,1,18.78811617,1.620934344,6062.8,60,4.297,0.1,0.003,0.04,12.41,0.100,2.119963201,0.022127147,,,
Kepler-932,2.4,1,14.89313972,1.565219953,5165.5,60,4.345,0.1,0.072,0.04,14.131,0.100,2.119004423,0.019070079,,,
KOI-3194,6.9,1,10.79493543,0.029848756,6361.2,60,4.132,0.1,0.172,0.04,11.487,0.100,2.118094014,0.02248123,,,
Kepler-185,1.2,1,31.78,0.665,5037,60,4.694,0.1,-0.142,0.04,14.458,0.100,2.113855882,0.021402544,,,
KOI-2916,1.8,1,38.76,5.11,4972.6,60,4.539,0.1,-0.005,0.04,14.409,0.100,2.112814898,0.016460943,,,
Kepler-512,4.4,1,12.103,0.249,6050.9,60,4.359,0.1,0.042,0.04,12.674,0.100,2.110980883,0.021982639,,,
Kepler-997,6.6,1,11.72417565,0.103151464,6059,60,4.148,0.1,0.058,0.04,11.894,0.100,2.110165012,0.02560274,,,
KOI-3251,3.8,1,15.82891454,0.465539555,5896.7,60,4.15,0.1,0.086,0.04,12.452,0.100,2.107367471,0.027267703,,,
Kepler-513,1.8,1,20.93830227,12.84805006,5747.5,60,4.326,0.1,-0.112,0.04,12.935,0.100,2.106846495,0.02030412,,,
KOI-4188,4.2,1,10.46071768,0.055170639,5970.3,60,4.447,0.1,0.121,0.04,13.128,0.100,2.104603137,0.021218565,,,
KOI-3249,4.1,1,15.13150967,0.246698058,6012.2,60,4.276,0.1,0.037,0.04,12.434,0.100,2.101648339,0.023977043,,,
KOI-1431,0.3,1,29.78470745,5.237679293,5531.7,60,4.373,0.1,0.266,0.04,13.46,0.100,2.090373726,0.015016308,,,
KOI-2486,5.8,1,32.46939589,8.254131065,6035.2,60,4.197,0.1,0.093,0.04,13.047,0.100,2.086828256,0.512241258,,,
KOI-2833,5,1,12.346269,0.64696221,6192.8,60,4.38,0.1,-0.191,0.04,12.599,0.100,2.077653293,0.025585803,,,
Kepler-1341,2.5,1,44.549,5.433,4683,60,4.423,0.1,0.285,0.04,15.028,0.100,2.067943268,0.021599641,,,
Kepler-89,7.4,1,21.86141887,0.68324743,6181.2,60,4.234,0.1,0.07,0.04,12.205,0.100,2.067598563,0.021583481,,,
KOI-3083,2.3,1,21.46869798,0.344611094,5829,60,4.28,0.1,0.317,0.04,12.857,0.100,2.064316481,0.020948785,,,
Kepler-92,4,1,17.00241149,0.500936243,5945.7,60,4.058,0.1,0.19,0.04,11.565,0.100,2.063474112,0.023329989,,,
Kepler-1163,7.9,1,17.77080872,1.689498965,6207.9,60,4.21,0.1,0.024,0.04,12.168,0.100,2.060487149,0.019712239,,,
Kepler-1315,2.4,1,38.16260337,3.761913308,4780.2,60,4.446,0.1,0.24,0.04,14.975,0.100,2.051042947,0.024562436,,,
Kepler-1121,8.8,1,7.425,0.128,6212.5,60,4.207,0.1,0.196,0.04,12.071,0.100,2.045771281,0.018878439,,,
Kepler-1040,2.2,1,18.792,0.033,5696.5,60,4.475,0.1,0.089,0.04,13.328,0.100,2.045305106,0.013857216,,,
Kepler-215,0.6,1,19.48760343,1.454653115,5647.8,60,4.554,0.1,-0.435,0.04,13.58,0.100,2.028813541,0.015354071,,,
Kepler-949,2.5,1,23.948,0.037,5129.9,60,4.685,0.1,-0.013,0.04,14.548,0.100,2.028589887,0.022622897,,,
Kepler-431,5.2,1,16.16196451,3.088742294,5976.1,60,4.099,0.1,-0.012,0.04,11.973,0.100,2.026578566,0.019793885,,,
Kepler-1197,3.9,1,18.057,0.013,4761.7,60,4.574,0.1,0.165,0.04,15.13,0.100,2.025210172,0.027306271,,,
Kepler-326,4.7,1,9.646,0.002,5183.7,60,4.669,0.1,0.208,0.04,13.693,0.100,2.023076849,0.044553538,,,
Kepler-4,2.8,1,25.31008698,1.827117757,5826.9,60,4.089,0.1,0.177,0.04,12.211,0.100,2.020933161,0.024299396,,,
Kepler-318,7,1,7.154,0.003,5872.9,60,4.558,0.1,0.33,0.04,13.297,0.100,2.015548533,0.013350161,,,
Kepler-1036,2.3,1,22.065,0.03,5476.1,60,4.553,0.1,0.185,0.04,13.8,0.100,2.014356537,0.015790863,,,
Kepler-1050,2.5,1,15,0.043,5845.9,60,4.422,0.1,0.1,0.04,13.127,0.100,2.009927746,0.014376196,,,
KOI-4011,3.8,1,25.07770961,3.394225429,5907.9,60,4.189,0.1,0.172,0.04,12.521,0.100,2.008271305,0.023126555,,,
Kepler-795,2.2,1,35.08836193,6.870739247,5581.7,60,4.334,0.1,-0.02,0.04,13.331,0.100,2.003308705,0.019186337,,,
Kepler-1395,5.2,1,11.871,0.075,6069,60,4.311,0.1,0.125,0.04,12.581,0.100,2.000426162,0.028555429,,,
KOI-4613,0.8,1,26.47236203,0.479803915,5442.7,60,4.546,0.1,-0.127,0.04,13.885,0.100,2.000172523,0.013385574,,,
Kepler-1505,8,1,21.58553916,8.950447827,5525.4,60,4.505,0.1,-0.287,0.04,12.988,0.100,1.991463677,0.033175493,,,
Kepler-1389,2.2,1,31.15363853,0.481637331,4962.4,60,4.655,0.1,-0.113,0.04,14.699,0.100,1.982944675,0.01887624,,,
KOI-3422,5.2,1,10.00701336,0.040875242,5879.3,60,4.561,0.1,0.157,0.04,13.201,0.100,1.976877048,0.018555953,,,
KOI-1715,1.1,1,18.40002871,1.481593289,5788.9,60,4.3,0.1,-0.232,0.04,12.9,0.100,1.966389032,0.019352155,,,
Kepler-324,2.1,1,13.88917064,0.69958323,5232.5,60,4.468,0.1,0.176,0.04,14.122,0.100,1.964867929,0.014417866,,,
Kepler-1560,3.5,1,10.42557041,0.040870863,5766.8,60,4.497,0.1,0.241,0.04,13.421,0.100,1.961280553,0.016627982,,,
KOI-1169,0.2,1,17.18779004,1.04888013,5638,60,4.36,0.1,0.119,0.04,13.248,0.100,1.958121625,0.012222568,,,
KOI-2875,2.1,1,23.29864244,0.150332561,4965.5,60,4.608,0.1,-0.096,0.04,14.828,0.100,1.954067491,0.02706215,,,
Kepler-882,1.5,1,32.70389231,6.113611441,5319.9,60,4.462,0.1,0.081,0.04,14.083,0.100,1.95296367,0.016047212,,,
Kepler-1209,6.6,1,9.394368039,0.215268029,6150.2,60,4.329,0.1,0.003,0.04,12.476,0.100,1.949730604,0.029639553,,,
Kepler-1445,3.6,1,22.33216251,0.313767208,6077.9,60,4.287,0.1,-0.101,0.04,12.405,0.100,1.946354025,0.025617385,,,
KOI-3908,4.3,1,20.59623251,4.853266925,5720.5,60,3.876,0.1,0.028,0.04,12.07,0.100,1.939112871,0.021284991,,,
KOI-6927,1.9,1,24.217,0.126,4930.5,60,4.613,0.1,0.131,0.04,14.795,0.100,1.937918047,0.02319825,,,
Kepler-651,0.3,1,22.2694728,3.120363602,5349.3,60,4.513,0.1,-0.136,0.04,13.94,0.100,1.934191641,0.013521391,,,
KOI-2469,1.7,1,37.31353899,0.375801414,4837.7,60,4.642,0.1,-0.01,0.04,15.048,0.100,1.92048817,0.025328382,,,
Kepler-112,0.8,1,15.62454443,5.612238307,5500.5,60,4.488,0.1,-0.403,0.04,13.771,0.100,1.919758376,0.015927157,,,
Kepler-649,0,1,19.6542501,1.89664072,5694.1,60,4.47,0.1,-0.399,0.04,13.437,0.100,1.917680934,0.016787659,,,
Kepler-1253,1.8,1,19.3955205,8.75555123,5710.8,60,4.203,0.1,-0.329,0.04,12.464,0.100,1.914867349,0.021351735,,,
KOI-2737,2.3,1,37.35115861,1.260513583,5641,60,4.04,0.1,0.36,0.04,12.428,0.100,1.911835572,0.02008936,,,
Kepler-1371,1.5,1,16.72885483,3.151328185,5259.5,60,4.507,0.1,-0.068,0.04,13.851,0.100,1.911788481,0.020502896,,,
Kepler-1228,2.1,1,31.88499953,5.703668835,4766.6,60,4.515,0.1,-0.607,0.04,14.859,0.100,1.911381029,0.020258635,,,
Kepler-783,1,1,23.78962257,2.615934915,5381.2,60,4.493,0.1,-0.007,0.04,13.916,0.100,1.908871095,0.017509264,,,
KOI-1537,6.2,1,12.776,0.01,6218.5,60,4.145,0.1,-0.131,0.04,11.74,0.100,1.904503872,0.021906165,,,
KOI-4251,1.8,1,17.97966304,0.102471754,5513.6,60,4.525,0.1,0.039,0.04,13.795,0.100,1.902767735,0.015032502,,,
Kepler-607,1.4,1,22.2752652,4.823942342,5079,60,4.522,0.1,0.115,0.04,14.405,0.100,1.897631855,0.01991237,,,
KOI-308,10,1,23.33577159,2.738523339,6236.5,60,4.371,0.1,0.018,0.04,12.351,0.100,1.887263225,0.056567882,,,
KOI-4482,6.5,1,6.696511502,0.355836824,6241,60,4.271,0.1,-0.047,0.04,12.642,0.100,1.88677666,0.022506647,,,
Kepler-1169,4.5,1,12.566,0.161,6028,60,4.271,0.1,0.227,0.04,12.716,0.100,1.883972197,0.018452095,,,
KOI-3195,3.6,1,19.54708067,2.854952106,6039.7,60,3.952,0.1,-0.325,0.04,11.496,0.100,1.878653094,0.024828016,,,
KOI-686,1.3,1,18.79258361,11.51168858,5598.5,60,4.327,0.1,0.003,0.04,13.579,0.100,1.874280836,0.016699338,,,
Kepler-107,3.1,1,22.3537777,3.178287527,5866.5,60,4.114,0.1,0.323,0.04,12.487,0.100,1.872491336,0.020218511,,,
Kepler-176,1.4,1,34.16,0.075,5105.9,60,4.577,0.1,0.131,0.04,14.55,0.100,1.867770447,0.0213837,,,
KOI-350,1.4,1,20.78178947,0.39590426,5785.1,60,4.454,0.1,0.058,0.04,13.387,0.100,1.86682266,0.014243754,,,
Kepler-36,4.9,1,20.23692452,1.385086067,5979.2,60,4.106,0.1,-0.179,0.04,11.866,0.100,1.865432656,0.021493004,,,
Kepler-1332,1,1,25.33495668,0.289602148,5580.9,60,4.566,0.1,-0.009,0.04,13.756,0.100,1.862657215,0.014944967,,,
Kepler-905,1.6,1,32.21865254,0.444811652,5434.7,60,4.514,0.1,0.145,0.04,13.984,0.100,1.86055158,0.014273372,,,
Kepler-1104,16.4,1,4.192,0.004,6385.8,60,4.26,0.1,0.206,0.04,12.189,0.100,1.856970782,0.044186513,,,
KOI-3052,3.4,1,27.82,0.267,5370.6,60,4.603,0.1,-0.122,0.04,13.573,0.100,1.847500013,0.014119578,,,
Kepler-1408,5.4,1,29.15473892,3.982720674,6017.6,60,4.12,0.1,-0.069,0.04,12.003,0.100,1.840343943,0.021972325,,,
KOI-2248,2.9,1,14.742,0.008,5148.2,60,4.572,0.1,0.122,0.04,15.498,0.100,1.835714868,0.706973331,,,
Kepler-922,0.3,1,18.65090062,1.20999293,5533.6,60,4.436,0.1,-0.073,0.04,13.757,0.100,1.835674265,0.013308773,,,
KOI-1316,3.9,1,2.073154137,0.025309274,5846.6,60,3.967,0.1,0.319,0.04,11.926,0.100,1.827268471,0.020650734,,,
Kepler-1515,10.7,1,7.157437472,0.172101809,6338.7,60,4.274,0.1,-0.025,0.04,12.04,0.100,1.825551974,0.022264401,,,
KOI-2159,2.4,1,19.77921979,0.233502588,5760.8,60,4.425,0.1,0.124,0.04,13.482,0.100,1.823984587,0.014513919,,,
Kepler-1235,1.1,1,14.52543042,1.168867524,5326.6,60,4.332,0.1,0.083,0.04,13.889,0.100,1.820943276,0.014804075,,,
Kepler-1604,1.8,1,17.59345229,5.618357826,4884.2,60,4.549,0.1,0.067,0.04,14.915,0.100,1.819115519,0.021205872,,,
KOI-360,2.9,1,29.12004308,10.56445773,5990.8,60,4.295,0.1,-0.092,0.04,13.021,0.100,1.81336702,0.018852614,,,
KOI-4556,3.5,1,27.06522466,4.166606551,5437.2,60,3.829,0.1,-0.107,0.04,11.981,0.100,1.813226427,0.023101985,,,
KOI-1411,2.6,1,10.81761365,4.73747841,5671.6,60,4.22,0.1,0.342,0.04,13.377,0.100,1.812269381,0.015836792,,,
KOI-3382,0.9,1,22.42107325,4.924137995,5370.9,60,4.416,0.1,0.15,0.04,13.857,0.100,1.811927542,0.020392851,,,
Kepler-1061,4.5,1,9.829404036,0.049310158,5994.4,60,4.516,0.1,-0.089,0.04,13.263,0.100,1.81152474,0.014645463,,,
Kepler-1298,10.3,1,11.059,0.011,6237.6,60,4.059,0.1,-0.022,0.04,11.392,0.100,1.809055088,0.022626368,,,
Kepler-1458,2.3,1,16.36981685,0.104736472,5413.6,60,4.621,0.1,0.054,0.04,14.19,0.100,1.807913603,0.016229372,,,
Kepler-999,10.5,1,7.306,0.045,6200.9,60,4.195,0.1,0.04,0.04,12.239,0.100,1.806315377,0.026983422,,,
Kepler-956,3.3,1,14.00656941,0.066465952,5918.4,60,4.495,0.1,0.053,0.04,13.345,0.100,1.806220135,0.014234483,,,
Kepler-1605,2.8,1,18.72788247,1.222270138,5087,60,3.81,0.1,-0.296,0.04,12.429,0.100,1.802086871,0.02208954,,,
KOI-3236,13.4,1,5.308585959,0.072523122,6297.9,60,4.234,0.1,0.071,0.04,12.31,0.100,1.800008011,0.029210594,,,
Kepler-986,1.8,1,27.37265273,4.371969859,5610.6,60,4.378,0.1,0.251,0.04,13.668,0.100,1.794931422,0.019423627,,,
Kepler-142,2.1,1,29.48173211,0.404255536,5759,60,4.314,0.1,0.048,0.04,13.203,0.100,1.793686744,0.013506008,,,
KOI-2749,9.5,1,11.48680841,9.366207807,6259.7,60,4.06,0.1,0.021,0.04,11.075,0.100,1.792082599,0.029560912,,,
Kepler-1046,4.8,1,10.06696593,0.051710286,6004.2,60,4.499,0.1,0.036,0.04,13.286,0.100,1.789544152,0.092411543,,,
KOI-4651,2.7,1,16.76209185,0.113297806,5714.9,60,4.571,0.1,0.04,0.04,13.818,0.100,1.782488168,0.020203203,,,
Kepler-1586,5,1,35.18796646,4.083284168,6130.5,60,4.299,0.1,-0.206,0.04,13.096,0.100,1.780989874,0.014710781,,,
Kepler-465,7,1,21.63437607,2.813222485,6207.3,60,4.348,0.1,-0.164,0.04,12.663,0.100,1.779437794,0.022422357,,,
Kepler-605,1.3,1,30.92109131,8.094316771,5349.7,60,4.488,0.1,0.055,0.04,14.14,0.100,1.767899903,0.016790792,,,
Kepler-640,1.8,1,28.32017667,0.30609914,5599.9,60,4.4,0.1,0.142,0.04,13.721,0.100,1.764021336,0.015340893,,,
KOI-2733,3.7,1,12.372,0.004,4849.1,60,4.718,0.1,0.038,0.04,14.009,0.100,1.762279521,0.362856165,,,
Kepler-165,1.3,1,17.47036798,5.162851174,5099.7,60,4.742,0.1,-0.248,0.04,14.802,0.100,1.754176579,0.019752832,,,
Kepler-1035,2.7,1,33.935,0.079,5737.3,60,4.331,0.1,0.192,0.04,12.987,0.100,1.752964222,0.06186826,,,
Kepler-145,6.7,1,23.22953838,3.519989061,6110.2,60,4.039,0.1,0.058,0.04,11.931,0.100,1.735662614,0.025527682,,,
Kepler-1482,1.9,1,23.24016738,0.202770513,5427.8,60,4.558,0.1,0.004,0.04,13.747,0.100,1.73382932,0.034628371,,,
Kepler-1005,1.6,1,14.22704559,0.356894442,5728.4,60,4.308,0.1,0.021,0.04,13.25,0.100,1.732303507,0.01351127,,,
Kepler-1117,2.3,1,15.47389985,0.507472967,5428.6,60,4.479,0.1,0.218,0.04,14.102,0.100,1.730314863,0.01835797,,,
Kepler-853,13.8,1,5.269,0.032,6318.2,60,4.255,0.1,0.119,0.04,12.32,0.100,1.729809608,0.021453923,,,
KOI-2968,7.4,1,21.16974868,8.512841807,6211.6,60,3.997,0.1,-0.109,0.04,11.912,0.100,1.728522547,0.022834829,,,
Kepler-477,0.9,1,17.09428602,0.747405447,5035.1,60,4.563,0.1,-0.375,0.04,13.536,0.100,1.725242739,0.085863867,,,
Kepler-1199,2.3,1,20.49487954,2.116974772,5843.4,60,4.247,0.1,-0.382,0.04,13.037,0.100,1.719779887,0.099669534,,,
KOI-3283,3.4,1,12.672,0.034,4835.6,60,4.745,0.1,-0.039,0.04,15.322,0.100,1.715058897,0.024099814,,,
Kepler-961,2.4,1,15.836,0.006,5560,60,4.637,0.1,0.05,0.04,14.101,0.100,1.712437192,0.017326817,,,
KOI-3046,2.5,1,23.94369805,0.687854222,5671.5,60,4.227,0.1,0.276,0.04,13.308,0.100,1.712095255,0.012733184,,,
Kepler-828,1.3,1,29.88594387,0.275853367,4964.9,60,4.693,0.1,-0.083,0.04,15.055,0.100,1.709447177,0.019495085,,,
Kepler-209,0.6,1,27.26060599,3.339390262,5563.9,60,4.482,0.1,0.14,0.04,13.998,0.100,1.704495607,0.016563872,,,
